stop_lat,stop_lon,type,multimodal
28.596167,77.1504,Bus,R R Line(U01481_189)
28.592967,77.158483,Bus,Golf Club(U01594_190)
28.592987,77.162865,Bus,Dhaula Kuan(U01636_191)
28.704301,77.21131,Bus,BBM Cluster Depot(U02453_192)
28.702162,77.209581,Bus,Sewa Kutir(U02420_193)
28.698158,77.207636,Bus,GTB Nagar / Haqiqat Nagar(DC3717_194)
28.696197,77.21214,Bus,INS Hostel(U02467_195)
28.695022,77.215318,Bus,Vishwa Vidyalaya Metro Station(U02515_196)
28.69382,77.218624,Bus,Mall Road(U02572_197)
28.69714,77.220359,Bus,Banarsi Daas Estate Timarpur(U02594_198)
28.701025,77.22127,Bus,Timarpur(U02599_199)
28.7054,77.2231666666667,Bus,Balak Ram Hospital(DC3745_200)
28.706947,77.224038,Bus,Police Station Timarpur(U02656_201)
28.709086,77.22626,Bus,Nehru Vihar Crossing(U02705_202)
28.711529,77.228752,Bus,Wazirabad Crossing(U02737_203)
28.710233,77.241367,Bus,Gurudwara Nanak Sar(DC3724_204)
28.7189,77.24325,Bus,Pusta No 1 Sonia Vihar(DC3725_205)
28.721517,77.243867,Bus,Pusta No 2 Sonia Vihar(DC3727_206)
28.725583,77.2448,Bus,Pusta No 3 Sonia Vihar(DC3729_207)
28.730183,77.24575,Bus,Gatta Factory Sonia Vihar(DC3731_208)
28.7324,77.246233,Bus,Sonia Vihar(DC3732_209)
28.734583,77.246633,Bus,Pusta No 5 Sonia Vihar(DC3734_210)
28.739367,77.24745,Bus,Check Post(DC3737_211)
28.74245,77.246567,Bus,Annpurna Mandir(DC3738_212)
28.750167,77.24385,Bus,Sabhapur More(DC3740_213)
28.754767,77.24325,Bus,Chauhan Patti (Terminal)(DC3742_214)
28.578409,77.058932,Bus,NHAI Building/ Dwarka Sec-10 Metro Station(DC4197_215)
28.578591,77.054908,Bus,Dwarka Sec-19 Modern School(DC4346_216)
28.574383,77.05115,Bus,Amrohi More(DC4344_217)
28.573412,77.048418,Bus,St Marry School(DC4342_218)
28.577292,77.035195,Bus,Police Post(DC4340_219)
28.578247,77.02915,Bus,Qutub Vihar Phase-I Kikar Stand(DC4338_220)
28.57905,77.024348,Bus,Jhankar Crossing(DC4336_221)
28.579766,77.021478,Bus,Goyla Dairy(DC4334_222)
28.580346,77.019327,Bus,Nehru Bus Stand Goyla Dairy(DC4332_223)
28.581816,77.015072,Bus,St Thomas School Goyla Vihar(DC4330_224)
28.58327,77.011534,Bus,Taj Pur More(DC4328_225)
28.587476,77.008636,Bus,Goyla Village(DC4326_226)
28.591403,77.000404,Bus,Shyam Vihar(DC4324_227)
28.591721,76.992877,Bus,Goela Dairy Crossing(U00266_228)
28.593389,76.991941,Bus,Deenpur Village(U00262_229)
28.596621,76.990298,Bus,Durga Vihar(U00254_230)
28.600768,76.988661,Bus,BDO Office(U00249_231)
28.60799,76.985536,Bus,Chhawla Stand Najafgarh(U00229_232)
28.6103186141233,76.9813376578563,Bus,Police Station NajafGarh(U00226_233)
28.617676,76.984284,Bus,Dichau Chowk(U00217_235)
28.621747,76.98804,Bus,Udaseen Ashram(U00234_236)
28.625259,76.992196,Bus,Nirmal Vihar(U00252_237)
28.629304,76.997733,Bus,Dichau Kalan Depot(U00288_238)
28.707525,77.177797,Bus,Azadpur Terminal(DC0018_239)
28.7139,77.1725,Bus,New Sabzi Mandi(U01780_240)
28.715917,77.170867,Bus,Adarsh Nagar / Bharola Village(U01761_241)
28.720417,77.166983,Bus,Sarai Peepal Thala(U01699_242)
28.7215333333333,77.166,Bus,Mahindra Park(DC3598_243)
28.7251,77.163217,Bus,Jahangir Puri GT Road(DC3599_244)
28.7273,77.161583,Bus,Jahangir Puri Metro Station(DC3600_245)
28.731183,77.158617,Bus,GTK Depot(U01582_246)
28.734723,77.155831,Bus,Mukarba Chowk(DC3601_247)
28.738473,77.154112,Bus,Mukraba Chowk / Sanjay Gandhi Transport Nagar(DC3602_248)
28.752467,77.149383,Bus,Libas Pur GT Road(U01479_249)
28.75805,77.14765,Bus,Swaroop Nagar GT Road(U01464_250)
28.76486,77.145315,Bus,Gurudwara Siraspur GT Road(DC4802_251)
28.771708,77.142899,Bus,Nangli Poona More(DC5178_252)
28.771944,77.121967,Bus,Khera Garhi(DC5180_253)
28.771903,77.117675,Bus,Khera Kalan School(DC5182_254)
28.772345,77.115104,Bus,Khera Kalan Gaon(DC5184_255)
28.773931,77.104022,Bus,Rishi Dharmarth Chikitsalaya(DC5186_256)
28.773923,77.102521,Bus,Khera Khurd Village(DC5188_257)
28.773761,77.09241,Bus,Khera Khurd Nahar Crossing(DC5191_258)
28.783337,77.096637,Bus,Naya Bans(DC5192_259)
28.793447,77.095545,Bus,Mann School(DC5194_260)
28.795391,77.097784,Bus,Holambi Khurd DRID College(DC5096_261)
28.799721,77.096011,Bus,Holambi Khurd(DC5098_262)
28.801883,77.096003,Bus,Holambi Kalan Terminal(DC5100_263)
28.809564,77.107095,Bus,Holambi Kalan Crossing(DC4996_264)
28.817688,77.102397,Bus,Shahpur Garhi(DC4998_265)
28.820295,77.101135,Bus,Narela ITI / Narela Depot(DC5000_266)
28.821204,77.100678,Bus,DSIDC Narela(DC5002_267)
28.829162,77.094509,Bus,Bhor Garh(DC5004_268)
28.833012,77.093266,Bus,Babu Jag Jeevan Ram Colony(DC5006_269)
28.845328,77.088967,Bus,Old Anaj Mandi(DC4537_270)
28.847045,77.088366,Bus,Narela Primary School(DC4538_271)
28.779253,77.179936,Bus,Keshav Nagar Mukti Ashram(DC4364_272)
28.775793,77.179669,Bus,Ibrahim Pur More(DC4362_273)
28.768883,77.180783,Bus,Natthupura Crossing Terminal(DC3796_274)
28.7645,77.1838,Bus,Amrit Vihar Colony(U01942_275)
28.761167,77.188717,Bus,Koushik Enclave(U02050_276)
28.76015,77.1910833333333,Bus,Laxmi Vihar(U02086_277)
28.7555,77.1983,Bus,Ekta Garden Harijan Basti(DC0054_278)
28.7541,77.199,Bus,Burari Village(U02216_279)
28.7492333333333,77.1985666666667,Bus,Sarvodhya Vidhyalay Burari(U02214_280)
28.7467,77.1983,Bus,Balti Factory(U02200_281)
28.7418,77.198,Bus,Sant Nagar Main Market(U02182_282)
28.7377,77.1973,Bus,Sant Nagar A1(U02160_283)
28.734483,77.197717,Bus,Jharoda Dairy Crossing(U02169_284)
28.730567,77.198467,Bus,Burari Transport Authority(U02199_285)
28.72773,77.198067,Bus,Nirankari Sarover(U02185_286)
28.72095,77.20015,Bus,CV Raman ITI(DC0055_287)
28.714883,77.2041,Bus,Nirankari Colony(U02301_288)
28.7112333333333,77.2045,Bus,Radio Colony(U02327_289)
28.706789,77.204733,Bus,Dhaka Village(U09586_290)
28.70458,77.205033,Bus,Balmiki Gandhi Ashram(U02325_291)
28.700567,77.205017,Bus,TB Hospital(U02318_292)
28.698294,77.206554,Bus,GTB Nagar(U02350_293)
28.690202,77.221419,Bus,Khyber Pass(U02613_294)
28.687634,77.221672,Bus,Vidhan Sabha Metro Station(U02620_295)
28.683891,77.222282,Bus,Old Secretariat (Postal Account Office)(U02628A_296)
28.679703,77.223955,Bus,IP College(U99851_297)
28.676602,77.225033,Bus,Exchange Store / Civil Lines Metro Station(DC3689_298)
28.672405,77.226008,Bus,Ludlow Castle(U02700_299)
28.668479,77.226269,Bus,ISBT Nityanand Marg(DC3596_300)
28.768915,77.18095,Bus,Natthupura Terminal(U01890_301)
28.7387275691695,77.1976852838739,Bus,Sant Nagar A-1(U02176_303)
28.698283,77.2076,Bus,GTB Nagar / Haqiqat Nagar(U02395_304)
28.70265,77.2098166666667,Bus,Sewa Kutir(U02421_305)
28.704317,77.211183,Bus,BBM Cluster Depot(U02458_306)
28.5404,77.2968,Bus,Jasola Vihar(DC4860_312)
28.538333,77.291867,Bus,Sarita Vihar K Block(DC4861_313)
28.539501,77.282682,Bus,Apollo Hospital(U03351_314)
28.543764,77.27934,Bus,Harkesh Nagar(U03323_315)
28.548007,77.276605,Bus,Okhla Tank(U03292_316)
28.551088,77.273998,Bus,CRRI(U03273_317)
28.554827,77.271291,Bus,Sukhdev Vihar Depot(U03249_318)
28.55795,77.26895,Bus,Kalkaji Xing(U03225_319)
28.561592,77.266287,Bus,Ishwar Nagar(U03204_320)
28.57045,77.259788,Bus,Ashram Chowk(U03148S_322)
28.574277,77.256865,Bus,Ashram (Hari Nagar)(U03121_323)
28.582917,77.251209,Bus,Bhogal(U03049_324)
28.584692,77.249659,Bus,Bhogal (Jungpura)(U03037_325)
28.589269,77.246339,Bus,Nizamuddin Extension(U03000_326)
28.591349,77.244916,Bus,Police Station Nizamuddin (Dargah)(U02974_327)
28.5924,77.23675,Bus,Ishpat Bhawan(U02860_328)
28.591833,77.232383,Bus,JLN Stadium (Sunehripulla Depot)(DC0094_329)
28.586733,77.22425,Bus,Lodhi Colony 18-Block(U02661_330)
28.584817,77.224533,Bus,Lodhi Colony(U99988_331)
28.580036,77.225132,Bus,Kushak Nallah Depot(DC0098_332)
28.529703,77.287907,Bus,Madanpur Khadar Crossing(U03421_334)
28.532092,77.286936,Bus,Sarita Vihar(U03398_335)
28.568283,77.253917,Bus,Nehru Nagar(U03077_336)
28.565391,77.248511,Bus,Lajpat Nagar Ring Road(U03024_337)
28.564833,77.241433,Bus,Gupta Market(U02941_338)
28.564823,77.239969,Bus,Gupta Market(U03997A_339)
28.569135,77.235154,Bus,MCKR Hospital(U02843_340)
28.573,77.237367,Bus,Defence Colony(U02867_341)
28.583917,77.240533,Bus,Pant Nagar(U02923_342)
28.587033,77.2408,Bus,CGO Complex(U02930_343)
28.596267,77.240433,Bus,Amir Khusro Park / Oberoi Hotel(U02920_344)
28.598783,77.2406,Bus,Delhi Public School(U99968_345)
28.6084,77.23995,Bus,Zoo(U02899_347)
28.611683,77.239967,Bus,National Stadium(U02897_348)
28.6155,77.24015,Bus,ITPO Gate No. 3(U02901_349)
28.618483,77.240183,Bus,Pragati Maidan Gate No. 5(U02907_350)
28.622877,77.240388,Bus,Supreme Court(U02909_351)
28.623433,77.240567,Bus,Pragati Maidan Metro Station(U99740_352)
28.629065,77.241192,Bus,ITO (Agarwal Chowk)(U02934_353)
28.633864,77.240804,Bus,Express Building(U02929_354)
28.638817,77.241013,Bus,Delhi Gate / Ambedkar Stadium(U02932_355)
28.64635,77.240226,Bus,Darya Ganj Golcha Cinema(U02918_356)
28.649272,77.239311,Bus,Subhash Park(U02893_357)
28.651255,77.237958,Bus,Jama Masjid(U02879_358)
28.653939,77.236401,Bus,Red Fort(U02858_359)
28.535283,76.909333,Bus,Jhul-Jhuli Check Post / Ghumanhera Crossing(DC4023_363)
28.552333,76.907483,Bus,Malik Pur Village Crossing(DC4578_364)
28.5683384634491,76.9065230295013,Bus,Ujwa Gaon(DC4025_365)
28.5735106,76.9082469,Bus,Ujwa School(DC4009_366)
28.5790789307376,76.9100964494088,Bus,Samaspur Khalsa(DC4026_368)
28.600403776461,76.9161106637266,Bus,Rawta Crossing (Dhansa Road)(U00055_370)
28.60448,76.932397,Bus,Surehra Crossing(U00069_371)
28.607252,76.939754,Bus,Mitraon School(U00078_372)
28.608343,76.951668,Bus,Mitraon Crossing(DC4746_374)
28.608858,76.959974,Bus,Indra Service Station(U00116_375)
28.609487,76.967851,Bus,Nanak Piyau(U00158_376)
28.610354,76.971259,Bus,Prem Nursary(U00168_377)
28.6111300229137,76.9744597383946,Bus,Khera More / Ghuman Hera Crossing(U00184_378)
28.6137657049756,76.9793626157992,Bus,Jharoda Crossing Jharoda Road(U00202_379)
28.6148311619155,76.9772491148408,Bus,NajafGarh Terminal(U00192_380)
28.703538,77.169078,Bus,Shalimar Bagh (Ring Road)(U01725_381)
28.701819,77.165532,Bus,Ashok Vihar Crossing(U01667_382)
28.70097,77.161821,Bus,Richi Rich(U01613_383)
28.700065,77.158465,Bus,Prem Bari Pul(U01576_384)
28.695994,77.155671,Bus,Punjab Kesari (Subhash Palace Depot)(U01546_385)
28.693861,77.150918,Bus,Wazirpur DTC Depot / Netaji Subhash Palace(DC0031_386)
28.69553,77.146025,Bus,Pitampura ND Block(U01448_387)
28.697168,77.142174,Bus,Kohat Enclave Metro Station(U01392_388)
28.699303,77.137619,Bus,Vaishali  Enclave / Kapil Vihar(U01338_389)
28.701454,77.134768,Bus,JD Block Pitam Pura(U01298_390)
28.702377,77.133476,Bus,Pitampura Metro Station Madhuban Chowk(U01272_391)
28.702886,77.130242,Bus,Madhuban Chowk Outer Ring Road(U01252_392)
28.700082,77.125333,Bus,Saraswati  Vihar C Block(U01199_393)
28.69796,77.11962,Bus,Deepali Chowk(U01135_394)
28.697185,77.115505,Bus,Kali Mata Mandir(U01086_395)
28.696165,77.111793,Bus,Puspanjali Enclave(U01059_396)
28.695388,77.109414,Bus,Rohini Depot  3(U01043_397)
28.694461,77.106694,Bus,Mangolpur School(U99992_398)
28.695549,77.101135,Bus,Mangolpur Kalan Village(U00979_399)
28.69875,77.0964,Bus,Avantika Crossing(DC0011_400)
28.700005,77.094325,Bus,Mangol Pur Khurd(U00896_401)
28.702634,77.089647,Bus,Mangolpuri Y Block(U00832_402)
28.704528,77.086895,Bus,Krishna Vihar(U00797_403)
28.709736,77.081042,Bus,Krishna Vihar(U00765_404)
28.7125001,77.0805,Bus,Brahm Shakti Hospital(U00723_405)
28.714257,77.076933,Bus,Pooth Kalan(U00682_406)
28.7187,77.0696,Bus,Rohini Sec-21(U00618_407)
28.7217,77.06495,Bus,Begumpur(U00591_408)
28.726356,77.053345,Bus,Karala Pathsala Jain Mandir(U00518_410)
28.727533,77.04895,Bus,Sukhbeer Nagar(U00484_411)
28.728583,77.045817,Bus,Rama Vihar(U00465_412)
28.730681,77.039664,Bus,Karala School(U00443_413)
28.7315,77.037,Bus,Karala Village(U00429_414)
28.731601,77.031627,Bus,Karala Crossing(U99798_415)
28.7325,77.0284,Bus,Desu Office(U99807_416)
28.7333,77.025,Bus,Shiv Vihar Bheem Chowk(DC0007_417)
28.73384,77.0208,Bus,Radha Swami Satsang(U99798A_418)
28.7352,77.0125833333333,Bus,Shivam Plywood(U00352_419)
28.737911,77.00692,Bus,Kanjhawla Chowk(DC4667_420)
28.738428,77.004399,Bus,Nirmal Hospital(DC4668_421)
28.73949,76.997517,Bus,Ladpur Village(DC4670_422)
28.740338,76.994313,Bus,Rajendra Lakra Public School(DC4671_423)
28.74225,76.9865,Bus,Sant Vivekanand School(DC4672_424)
28.744467,76.980917,Bus,Vriddha Ashram(DC4673_425)
28.74615,76.978217,Bus,Jonti Crossing(DC4674_426)
28.7531452409393,76.972067834944,Bus,Jonti Village(DC4675_427)
28.755872,76.968475,Bus,Tatesar Village(DC4676_428)
28.767498,76.96456,Bus,Balaji Enclave(DC4678_429)
28.773006,76.962094,Bus,Punjab Khor Village(DC4679_430)
28.7779,76.9614,Bus,Punjab Khor Village(DC4680_431)
28.788119,76.962441,Bus,Divya Dham Ashram(DC4682_432)
28.79069,76.962473,Bus,Jatt Khor Crossing(DC4681_433)
28.7977,76.960533,Bus,Qutub Garh Enclave(DC4909_434)
28.801274,76.962031,Bus,Qutub Garh Village (T)(DC4910_435)
28.8061001,76.9658501,Bus,Katewara Crossing(DC4911_436)
28.805956,76.969867,Bus,Katewara Colony(DC5047_437)
28.643931,77.252592,Bus,Rajghat Depot(DC3811_439)
28.6389,77.2502,Bus,Rajghat Gandhi Darshan(U03043_440)
28.636983,77.247267,Bus,Gandhi Darshan(U03011_441)
28.6336,77.2469,Bus,Indira Gandhi Stadium(U03007P_442)
28.624078,77.247687,Bus,IP Power House (ITO Ring Road)(DC3679_443)
28.6195,77.249,Bus,Indraprastha Depot(U03025_444)
28.616,77.2501,Bus,Pragati Power Station(U03040_445)
28.610753,77.2517899,Bus,Railway Road Bridge(U03052_446)
28.603408,77.254218,Bus,Nizamuddin Road Bridge(U03075_447)
28.5908681,77.2581704,Bus,ISBT Sarai Kale Khan(U03147_448)
28.580073,77.224903,Bus,Kushak Nallah Depot(DC0097_449)
28.5847,77.2247,Bus,Lodhi Colony(DC0100_450)
28.584967,77.228233,Bus,Central School Lodhi Road(U02735_451)
28.5841,77.2301,Bus,J L Nehru Stadium(U02783_452)
28.57875,77.229533,Bus,Sewa Nagar Flyover(U02775_453)
28.571983,77.227669,Bus,Defence Colony (Homyopathic College)(U02732_454)
28.569817,77.22655,Bus,PT College Kotla(U02710_455)
28.565987,77.230567,Bus,Andrews Ganj(U02788_456)
28.565133,77.239733,Bus,Gupta Market(U99989_457)
28.565202,77.242598,Bus,Lajpat Nagar (Ring Road)(U02951_458)
28.565781,77.249098,Bus,Lajpat Nagar Ring Road(U02950_459)
28.564183,77.250367,Bus,Lajpat Nagar Crossing(U03041_460)
28.5624,77.251417,Bus,Garhi Village(U03047_461)
28.562167,77.255617,Bus,B-Block East of Kailash(U03102_462)
28.56215,77.2582,Bus,C-Block East of Kailash(U03142_463)
28.5612422,77.2601598,Bus,SNPD(U03162_464)
28.5565,77.2648,Bus,Laghu Udyog Sansthan (ModiMill)(U03190_465)
28.553683,77.265133,Bus,NSIC(U03196_466)
28.55205,77.2645,Bus,Kalkaji Mandir(U03181_467)
28.5479,77.263,Bus,Kalkaji Mandir (MaaAnandmayeeMarg)(U03174_468)
28.545217,77.2641,Bus,Govind Puri Metro Station(U03185_469)
28.5375,77.2674,Bus,Kalkaji Depot(U03206_470)
28.534033,77.268667,Bus,C-Lal Chowk(U03219_471)
28.527867,77.272383,Bus,CRPF Camp / Crown Plaza(DC0136_472)
28.5261,77.2736,Bus,Bank(DC0137_473)
28.5203,77.2777,Bus,Okhla Ph-I(U03297_474)
28.51425,77.281333,Bus,ESI Hospital(DC1311_475)
28.510917,77.281167,Bus,Tehkhand Depot DTC(U99679Z_476)
28.5044,77.2793,Bus,Prem Nagar(U03321_477)
28.5026,77.284517,Bus,Lal Kuan(U03366_478)
28.5017,77.291,Bus,Surajkund Crossing(U03435_479)
28.5,77.294633,Bus,Prehlad Pur(U03466_480)
28.4995,77.299267,Bus,Badarpur M B Road(U03520_481)
28.498104,77.302191,Bus,Jaitpur Crossing(U03544_482)
28.628968,76.997542,Bus,Dichau Kalan Depot(DC4311_484)
28.625293,76.992481,Bus,Nirmal Vihar(DC4312_485)
28.621564,76.988064,Bus,Udaseen Ashram(DC4313_486)
28.616516,76.98382,Bus,Dichau Chowk(DC4314_487)
28.611746,76.985721,Bus,NajafGarh Delhi Gate(U00233_488)
28.607056,76.986005,Bus,Chawla Stand Najafgarh(U00231_489)
28.600879,76.988758,Bus,BDO Office(U00251_490)
28.59664,76.99046,Bus,Durga Vihar(U00255_491)
28.594055,76.991774,Bus,Deenpur Village(U00263_492)
28.591726,76.992969,Bus,Goela Dairy Crossing(U00267_493)
28.591481,77.000564,Bus,Shyam Vihar(DC4323_494)
28.587801,77.008562,Bus,Goyla Village(DC4325_495)
28.583311,77.011776,Bus,Taj Pur More(DC4327_496)
28.581902,77.015056,Bus,St Thomas School Goyla Vihar(DC4329_497)
28.580514,77.019268,Bus,Nehru Bus Stand Goyla Dairy(DC4331_498)
28.5798547497433,77.021953036937,Bus,Goyla Dairy (Qutub Vihar)(DC4333_499)
28.579252,77.024293,Bus,Jhankar Crossing(DC4335_500)
28.5784,77.029767,Bus,Qutub Vihar Phase-I Kikar Stand(DC4337_501)
28.577431,77.035333,Bus,Police Post(DC4339_502)
28.574817,77.0513,Bus,Amrohi More(DC4343_503)
28.578167,77.0542,Bus,Dwarka Sec-19 Modern School(DC4345_504)
28.579068,77.059118,Bus,NHAI Building/ Dwarka Sec-10 Metro Station(DC4198_505)
28.582753,77.062279,Bus,President Cabinet Apartments(DC4199_506)
28.587688,77.066452,Bus,Princess Park/ Airforce Noval Office Enclave(DC4200_507)
28.59126,77.069535,Bus,Dwarka Sec-6/7(DC4201_508)
28.593228,77.070994,Bus,Dwarka Sec-6 Telephone Exchange(DC4202_509)
28.593101,77.079538,Bus,Maharaja Agrasen Hospital Dwarka(DC3646_510)
28.592015,77.081258,Bus,Health Centre(U00731_511)
28.590099,77.086907,Bus,Mangla Puri Terminal(U00780_512)
28.632763,77.215806,Bus,Shivaji Stadium Terminal(U02523A_513)
28.633293,77.212365,Bus,Shaheed Bhagat Singh Marg(DC3751_514)
28.633562,77.209301,Bus,Shaheed Bhagat Singh Marg(U02415_515)
28.6347,77.2037,Bus,Gole Market(U02288_516)
28.638783,77.20345,Bus,PS Mandir Marg(U02283_517)
28.639867,77.2043,Bus,Balmiki Mandir(U02306BM_518)
28.6417,77.2042,Bus,Panchkuian Road Banwai Lal Hospital(U02295_519)
28.643667,77.201033,Bus,Meghdoot Bhawan(U02240_520)
28.644583,77.192833,Bus,Pusa Road Petrol Pump Sadhu Vaswani Marg(U02105_521)
28.643911,77.188747,Bus,Karol Bagh Metro Station(U02028_522)
28.6424110602643,77.1734091778132,Bus,East Patel Nagar(U01796_524)
28.6453945693725,77.1684196058229,Bus,South Patel Nagar (Metro Station)(U01717_525)
28.647504,77.164974,Bus,West Patel Nagar(U01665_526)
28.6513447000214,77.1585098882541,Bus,Shadipur DTC Colony Metro Station(U01575_527)
28.653117,77.1555,Bus,Shadipur Depot(U01543_528)
28.657317,77.1485,Bus,Moti Nagar Industrial Area(U01472_529)
28.661,77.142383,Bus,Karampura Terminal(U01399_530)
28.6635,77.1406,Bus,New Moti Nagar B Block(U01374_531)
28.669318,77.137519,Bus,Punjabi Bagh Terminal(U01337_532)
28.684228,77.147619,Bus,Shakkur Pur Crossing / Britannia(U01463_533)
28.686452,77.150998,Bus,Telephone Exchange(U01488_534)
28.691698,77.153496,Bus,Netaji Subhas Place/Wazirpur Depot(U01521_535)
28.6979,77.151475,Bus,Guru Govind Singh College(U01504_536)
28.699707,77.151202,Bus,TV Tower (Power House)(U01498_537)
28.699912,77.14428,Bus,DAV School(U01426_538)
28.7002,77.1411,Bus,Pitam Pura KD Block(U99722_539)
28.703277,77.139304,Bus,Pittampura AP-Block(U01361_540)
28.705955,77.138462,Bus,Pitampura CD-Block(U01345_541)
28.707765,77.134558,Bus,Pitampura Power House(U01294_542)
28.704931,77.132221,Bus,Madhuban Chowk (Outer Ring Road)(U01270_543)
28.704675,77.130151,Bus,Madhuvan Chowk(U01251_544)
28.707658,77.123974,Bus,Sai Baba Chowk Rohini Sec 7(U01194_545)
28.70906,77.123648,Bus,Sai Baba Chowk Rohini(U01174_546)
28.711578,77.120316,Bus,Rohini Sec 7 and 8(U01101_547)
28.715,77.115,Bus,Rohini West Metro Station(DC0005_548)
28.7158,77.113983,Bus,Rohini Depot 1 Sec 6 (Ambedkar Hospital)(U01081_549)
28.71725,77.111833,Bus,Rajeev Gandhi Cancer Hospital(U01064_550)
28.71964,77.108529,Bus,Rithala Metro Station(U01033_551)
28.723411,77.103745,Bus,Pal Colony(U01006_552)
28.725811,77.100279,Bus,Rithala Village(DC0040_553)
28.727139,77.098373,Bus,Sec-24 Rohini Main Road(DC0041_554)
28.72976,77.094556,Bus,Dera Satguru Sewaram Sahai Sec 24/25 Crossing(DC0042_555)
28.722883,77.08773,Bus,Hanuman Mandir Rohini Sec 24(DC0044_557)
28.7192220505417,77.0846028893605,Bus,Rohini Sec 23 (Green Hill Aptt.)(DC0045_558)
28.532153,76.922323,Bus,Ghuman Hera Village(DC4419_559)
28.536905,76.922167,Bus,Ghuman Hera More / Shikarpur Crossing(DC4420_560)
28.548976,76.930686,Bus,Dewta Wala mandir(DC4421_561)
28.5568222695004,76.9368548833972,Bus,Hasanpur Village(DC4422_562)
28.56176,76.941887,Bus,KharKhari Rondh(DC4423_563)
28.574027,76.952356,Bus,Pandwala Crossing(DC4424_564)
28.582168,76.957902,Bus,KharKhari Jatmal / Surhera Crossing(DC4425_565)
28.58704,76.959128,Bus,KharKhari Nahar / Khera Dabur(DC4426_566)
28.596312,76.964794,Bus,Khera Village 2(DC4432_567)
28.606791,76.972726,Bus,Krishna Nagar / Gopal Nagar(DC4784_568)
28.5846382853658,76.9950528230485,Bus,Jhatikra Crossing Pandwala Road(DC4461_569)
28.572355,76.980956,Bus,Rewla Khanpur Crossing(DC4452_570)
28.569584,76.977685,Bus,Purani Basti Rewla Khanpur(DC4454_571)
28.5686740652351,76.9767144144057,Bus,Rewla Khanpur Depot(DC5259_572)
28.835983,77.123838,Bus,Tikri Khurd(DC5415_573)
28.836177,77.12839,Bus,Tikri Khurd Crossing / AMPC(DC4967_574)
28.835604,77.128935,Bus,Tikri Khurd Crossing / AMPC(DC4979_575)
28.824476,77.132311,Bus,Khampur Village(DC4980_576)
28.810288,77.137092,Bus,Bakauli Village (GT Road)(DC5058_577)
28.80415,77.14274,Bus,Shani Dham Mandir GT Road(DC5082_578)
28.8012,77.138967,Bus,Pwd Office(DC4829_579)
28.796617,77.1396,Bus,Alipur Village GT Road(DC4830_580)
28.793233,77.14415,Bus,Jind Pur Crossing(DC4832_581)
28.78865,77.141467,Bus,Sai Mandir(DC4833_582)
28.782107,77.141601,Bus,Budhpur GT Road(DC4834_583)
28.77715,77.142633,Bus,Jain Mandir(DC4835_584)
28.774167,77.143267,Bus,Nangli Poona (GT Road)(DC4836_585)
28.764956,77.146126,Bus,Gurudwara Siraspur GT Road(DC4837_586)
28.522481,77.082442,Bus,Kapashera Border(U00736_587)
28.524517,77.0837,Bus,Kapashera Village(U00759_588)
28.531234,77.088154,Bus,Kapashera Crossing(U00808_589)
28.534492,77.090371,Bus,Samalkha Village(U00834_590)
28.538205,77.091434,Bus,Samalkha Crossing(U00856_591)
28.5422626711678,77.0735459241414,Bus,Puspanjali G Block(NS0198_592)
28.544217,77.065083,Bus,Dwarka Road(U00527BP_593)
28.547567,77.057117,Bus,Bharthal Under Pass(U00527_594)
28.5519186,77.0566312,Bus,Dwarka Sec-21 Metro Station(DC4186_595)
28.55411,77.05858,Bus,Dwarka Sec-21 Crossing(DC4184_596)
28.558065,77.061889,Bus,Dwarka Sec 22 Vivanta Hotel(DC4288_597)
28.5639249,77.0627421,Bus,Dwarka Sec-20/21 Crossing(DC4935_598)
28.56622,77.06691,Bus,Dwarka Sec-8 Metro Station(DC4929_599)
28.56294,77.07074,Bus,Shahbad Mohammad Pur School(DC4930_600)
28.559648,77.071398,Bus,Shahbad Mohammad Pur Village(DC4931_601)
28.56278,77.07072,Bus,Shahbad Mohammad Pur School(DC4932_602)
28.5675435,77.0666171,Bus,Dwarka Sec-8 Metro Station(DC4933_603)
28.56852,77.06788,Bus,Dwarka Sec8(DC4936_604)
